,Id,Title,Ww_gross,Dom_gross,Fore_gross,Year,Descriptions,Rating_cnt,Best_rating,Worst_rating,Rating_value,Content_rating,Release,Keywords,Runtime,Genre1,Genre2,Genre3,Actor1,Actor2,Actor3,Director1,Director2,Director3,Creator1,Creator2,Creator3
61,tt0167261,The Lord of the Rings: The Two Towers,947944270,342952511,604991759,2002,""": null,
  ",1703231,10,1,8.8,PG-13,2002-12-18," middle earth,wizard,hobbit,orc,mission",2H59M,"""Action""","""Adventure""","""Drama""","""ElijahWood""","""IanMcKellen""","""ViggoMortensen""","""PeterJackson""",,,"""J.R.R.Tolkien""","""FranWalsh""","""PhilippaBoyens"""
62,tt0373889,Harry Potter and the Order of the Phoenix,942278045,292382727,649895318,2007,""": null,
  ",601141,10,1,7.5,PG-13,2007-07-11," friendship,arthur weasley character,argus filch character,george weasley character,fred weasley character",2H18M,"""Action""","""Adventure""","""Family""","""DanielRadcliffe""","""EmmaWatson""","""RupertGrint""","""DavidYates""",,,"""MichaelGoldenberg""","""J.K.Rowling""",
63,tt0266543,Finding Nemo,941637960,380843261,560794699,2003,""": null,
  ",1066402,10,1,8.2,G,2003-05-30," pufferfish,nemo the clownfish character,blood,fish,ocean",1H40M,"""Animation""","""Adventure""","""Comedy""","""AlbertBrooks""","""EllenDeGeneres""","""AlexanderGould""","""AndrewStanton""","""LeeUnkrich""",,"""AndrewStanton""","""BobPeterson""","""DavidReynolds"""
64,tt5113044,Minions: The Rise of Gru,939628210,369695210,569933000,2022,""": ""The untold story of one twelve-year-old&apos;s dream to become the world&apos;s greatest supervillain."",
  ",74718,10,1,6.5,PG,2022-07-01," sequel to spin off,despicable me&apos;s minion character,supervillainess,supervillain,chinese zodiac",1H27M,"""Animation""","""Adventure""","""Comedy""","""SteveCarell""","""PierreCoffin""","""AlanArkin""","""KyleBalda""","""BradAbleson""","""JonathandelVal""","""MatthewFogel""","""BrianLynch""",
65,tt0417741,Harry Potter and the Half-Blood Prince,934519387,302334374,632185013,2009,""": null,
  ",564163,10,1,7.6,PG,2009-07-15," witchcraft,hereditary gift of witchcraft,murder,friendship,memory",2H33M,"""Action""","""Adventure""","""Family""","""DanielRadcliffe""","""EmmaWatson""","""RupertGrint""","""DavidYates""",,,"""SteveKloves""","""J.K.Rowling""",
66,tt0298148,Shrek 2,928760770,441226247,487534523,2004,""": ""Shrek and Fiona travel to the Kingdom of Far Far Away, where Fiona&apos;s parents are King and Queen, to celebrate their marriage. When they arrive, they find they are not as welcome as they thought they would be."",
  ",481205,10,1,7.3,PG,2004-05-19," ogre,princess,sequel,king,prince",1H33M,"""Animation""","""Adventure""","""Comedy""","""MikeMyers""","""EddieMurphy""","""CameronDiaz""","""AndrewAdamson""","""KellyAsbury""","""ConradVernon""","""WilliamSteig""","""AndrewAdamson""","""JoeStillman"""
67,tt0295297,Harry Potter and the Chamber of Secrets,925668380,262641637,663026743,2002,""": ""An ancient prophecy seems to be coming true when a mysterious presence begins stalking the corridors of a school of magic and leaving its victims paralyzed."",
  ",656552,10,1,7.4,PG,2002-11-15," invisibility cloak,wizard,sequel,witch,boarding school",2H41M,"""Adventure""","""Family""","""Fantasy""","""DanielRadcliffe""","""RupertGrint""","""EmmaWatson""","""ChrisColumbus""",,,"""J.K.Rowling""","""SteveKloves""",
68,tt1727824,Bohemian Rhapsody,910809311,216668042,694141269,2018,""": ""The story of the legendary British rock band Queen and lead singer Freddie Mercury, leading up to their famous performance at Live Aid (1985)."",
  ",556061,10,1,7.9,PG-13,2018-11-02," aids,rock music,bisexual male,live aid,rock band",2H14M,"""Biography""","""Drama""","""Music""","""RamiMalek""","""LucyBoynton""","""GwilymLee""","""BryanSinger""",,,"""AnthonyMcCarten""","""PeterMorgan""",
69,tt13462900,The Battle at Lake Changjin,902548476,342411,902206065,2021,""": null,
  ",3649,10,1,5.4,null,2021-09-30," local blockbuster,chinese army,korean war,timeframe 1950s,chinese soldier",2H56M,"""Action""","""Drama""","""History""","""JingWu""","""JacksonYee""","""YihongDuan""","""KaigeChen""","""DanteLam""","""HarkTsui""","""XiaolongLan""","""JianxinHuang""",
70,tt0120737,The Lord of the Rings: The Fellowship of the Ring,898204420,316115420,582089000,2001,""": null,
  ",1915684,10,1,8.8,PG-13,2001-12-19," ring,quest,hobbit,middle earth,elf",2H58M,"""Action""","""Adventure""","""Drama""","""ElijahWood""","""IanMcKellen""","""OrlandoBloom""","""PeterJackson""",,,"""J.R.R.Tolkien""","""FranWalsh""","""PhilippaBoyens"""
71,tt0330373,Harry Potter and the Goblet of Fire,896815106,290469928,606345178,2005,""": ""Harry Potter finds himself competing in a hazardous tournament between rival schools of magic, but he is distracted by recurring nightmares."",
  ",646902,10,1,7.7,PG-13,2005-11-18," tournament,wizard,magic,evil wizard,boarding school",2H37M,"""Adventure""","""Family""","""Fantasy""","""DanielRadcliffe""","""EmmaWatson""","""RupertGrint""","""MikeNewell""",,,"""SteveKloves""","""J.K.Rowling""",
72,tt0413300,Spider-Man 3,894983373,336530303,558453070,2007,""": ""A strange black entity from another world bonds with Peter Parker and causes inner turmoil as he contends with new villains, temptations, and revenge."",
  ",607681,10,1,6.3,PG-13,2007-05-04," villain,alien parasite,alien symbiote,stan lee cameo,superhero action",2H19M,"""Action""","""Adventure""","""Sci-Fi""","""TobeyMaguire""","""KirstenDunst""","""TopherGrace""","""SamRaimi""",,,"""SamRaimi""","""IvanRaimi""","""AlvinSargent"""
73,tt2709768,The Secret Life of Pets,894328469,368384330,525944139,2016,""": null,
  ",208494,10,1,6.5,PG,2016-07-08," rodent,animal,frog,fight,betrayal",1H27M,"""Animation""","""Adventure""","""Comedy""","""LouisC.K.""","""EricStonestreet""","""KevinHart""","""ChrisRenaud""",,,"""CincoPaul""","""KenDaurio""","""BrianLynch"""
74,tt1080016,Ice Age: Dawn of the Dinosaurs,886686817,196573705,690113112,2009,""": null,
  ",253338,10,1,6.9,PG,2009-07-01," dinosaur,ice age,sid character,scrat character,manny character",1H34M,"""Animation""","""Adventure""","""Comedy""","""RayRomano""","""JohnLeguizamo""","""DenisLeary""","""CarlosSaldanha""","""MichaelThurmeier""",,"""MichaelBerg""","""PeterAckerman""","""MikeReiss"""
75,tt2379713,Spectre,880705312,200074609,680630703,2015,""": ""A cryptic message from James Bond&apos;s past sends him on a trail to uncover the existence of a sinister organisation named SPECTRE. With a new threat dawning, Bond learns the terrible truth about the author of all his pain in his mos..."",
  ",450903,10,1,6.8,PG-13,2015-11-06," spy,boat chase,sahara desert,secret society,kidnapping",2H28M,"""Action""","""Adventure""","""Thriller""","""DanielCraig""","""ChristophWaltz""","""L\\u00e9aSeydoux""","""SamMendes""",,,"""JohnLogan""","""NealPurvis""","""RobertWade"""
76,tt2250912,Spider-Man: Homecoming,880166924,334201140,545965784,2017,""": ""Peter Parker balances his life as an ordinary high school student in Queens with his superhero alter-ego Spider-Man, and finds himself on the trail of a new menace prowling the skies of New York City."",
  ",679999,10,1,7.4,PG-13,2017-07-07," marvel cinematic universe,superhero,reboot,avengers,mentor",2H13M,"""Action""","""Adventure""","""Sci-Fi""","""TomHolland""","""MichaelKeaton""","""RobertDowneyJr.""","""JonWatts""",,,"""JonathanGoldstein""","""JohnFrancisDaley""","""JonWatts"""
77,tt1667889,Ice Age: Continental Drift,877244782,161321843,715922939,2012,""": ""Manny, Diego, and Sid embark upon another adventure after their continent is set adrift. Using an iceberg as a ship, they encounter sea creatures and battle pirates as they explore a new world."",
  ",215945,10,1,6.5,PG,2012-07-13," pirate,iceberg,continental drift,pirate ship,ice age",1H28M,"""Animation""","""Adventure""","""Comedy""","""RayRomano""","""DenisLeary""","""JohnLeguizamo""","""SteveMartino""","""MichaelThurmeier""",,"""MichaelBerg""","""JasonFuchs""","""LoriForte"""
78,tt2975590,Batman v Superman: Dawn of Justice,873637528,330360194,543277334,2016,""": ""Fearing that the actions of Superman are left unchecked, Batman takes on the Man of Steel, while the world wrestles with what kind of a hero it really needs."",
  ",712202,10,1,6.4,PG-13,2016-03-25," superhero,dc extended universe,based on comic book,sequel to a reboot,sequel",2H31M,"""Action""","""Adventure""","""Sci-Fi""","""BenAffleck""","""HenryCavill""","""AmyAdams""","""ZackSnyder""",,,"""ChrisTerrio""","""DavidS.Goyer""","""BobKane"""
79,tt7131870,Wolf Warrior 2,870325439,2721100,867604339,2017,""": ""China&apos;s deadliest special forces operative settles into a quiet life on the sea. When sadistic mercenaries begin targeting nearby civilians, he must leave his newfound peace behind and return to his duties as a soldier and protector."",
  ",8531,10,1,5.9,Not Rated,2017-07-27," bare chested male,violence,gunfire,gun,china",2H3M,"""Action""","""Adventure""","""Drama""","""JingWu""","""FrankGrillo""","""CelinaJade""","""JingWu""",,,"""JingWu""","""QunDong""","""YiLiu"""
80,tt1375666,Inception,870110523,292587330,577523193,2010,""": ""A thief who steals corporate secrets through the use of dream-sharing technology is given the inverse task of planting an idea into the mind of a C.E.O., but his tragic past may doom the project and his team to disaster."",
  ",2412885,10,1,8.8,PG-13,2010-07-16," dream,ambiguous ending,subconscious,mindbender,surprise ending",2H28M,"""Action""","""Adventure""","""Sci-Fi""","""LeonardoDiCaprio""","""JosephGordon-Levitt""","""ElliotPage""","""ChristopherNolan""",,,"""ChristopherNolan""",,
81,tt0121766,Star Wars: Episode III - Revenge of the Sith,868390560,380270577,488119983,2005,""": ""Three years into the Clone Wars, Obi-Wan pursues a new threat, while Anakin is lured by Chancellor Palpatine into a sinister plot to rule the galaxy."",
  ",811855,10,1,7.6,PG-13,2005-05-19," personality change,tragic villain,elongated cry of no,burned alive,adoption",2H20M,"""Action""","""Adventure""","""Fantasy""","""HaydenChristensen""","""NataliePortman""","""EwanMcGregor""","""GeorgeLucas""",,,"""GeorgeLucas""","""JohnOstrander""","""JanDuursema"""
82,tt1951264,The Hunger Games: Catching Fire,865011746,424668047,440343699,2013,""": ""Katniss Everdeen and Peeta Mellark become targets of the Capitol after their victory in the 74th Hunger Games sparks a rebellion in the Districts of Panem."",
  ",683753,10,1,7.5,PG-13,2013-11-22," dictator,based on young adult novel,female protagonist,action heroine,katniss everdeen character",2H26M,"""Action""","""Adventure""","""Sci-Fi""","""JenniferLawrence""","""JoshHutcherson""","""LiamHemsworth""","""FrancisLawrence""",,,"""SimonBeaufoy""","""MichaelArndt""","""SuzanneCollins"""
83,tt3896198,Guardians of the Galaxy Vol. 2,863756051,389813101,473942950,2017,""": null,
  ",714923,10,1,7.6,PG-13,2017-05-05," marvel cinematic universe,demi god,mixtape,alien creature,sarcasm",2H16M,"""Action""","""Adventure""","""Comedy""","""ChrisPratt""","""ZoeSaldana""","""DaveBautista""","""JamesGunn""",,,"""JamesGunn""","""DanAbnett""","""AndyLanning"""
84,tt9114286,Black Panther: Wakanda Forever,859208836,453829060,405379776,2022,""": null,
  ",268915,10,1,6.7,PG-13,2022-11-11," sequel,wakanda,maya civilization,superhero,marvel cinematic universe",2H41M,"""Action""","""Adventure""","""Drama""","""LetitiaWright""","""LupitaNyong&apos;o""","""DanaiGurira""","""RyanCoogler""",,,"""RyanCoogler""","""JoeRobertCole""","""StanLee"""
85,tt2096673,Inside Out,858848019,356921711,501926308,2015,""": ""After young Riley is uprooted from her Midwest life and moved to San Francisco, her emotions - Joy, Fear, Anger, Disgust and Sadness - conflict on how best to navigate a new city, house, and school."",
  ",736284,10,1,8.1,PG,2015-06-19," joy,sadness,anger,memory,running away",1H35M,"""Animation""","""Adventure""","""Comedy""","""AmyPoehler""","""BillHader""","""LewisBlack""","""PeteDocter""","""RonnieDelCarmen""",,"""PeteDocter""","""RonnieDelCarmen""","""MegLeFauve"""
86,tt1270797,Venom,856085151,213515506,642569645,2018,""": ""A failed reporter is bonded to an alien entity, one of many symbiotes who have invaded Earth. But the being takes a liking to Earth and decides to protect it."",
  ",505440,10,1,6.6,PG-13,2018-10-05," marvel comics,anti hero,superhero,alien,based on comic book",1H52M,"""Action""","""Adventure""","""Sci-Fi""","""TomHardy""","""MichelleWilliams""","""RizAhmed""","""RubenFleischer""",,,"""JeffPinkner""","""ScottRosenberg""","""KellyMarcel"""
87,tt3501632,Thor: Ragnarok,855301806,315058289,540243517,2017,""": ""Imprisoned on the planet Sakaar, Thor must race against time to return to Asgard and stop Ragnar\u00f6k, the destruction of his world, at the hands of the powerful and ruthless villain Hela."",
  ",776004,10,1,7.9,PG-13,2017-11-03," superhero,marvel comics,based on comic book,marvel cinematic universe,female villain",2H10M,"""Action""","""Adventure""","""Comedy""","""ChrisHemsworth""","""TomHiddleston""","""CateBlanchett""","""TaikaWaititi""",,,"""EricPearson""","""CraigKyle""","""ChristopherL.Yost"""
88,tt1673434,The Twilight Saga: Breaking Dawn - Part 2,848593948,292324737,556269211,2012,""": ""After the birth of Renesmee/Nessie, the Cullens gather other vampire clans in order to protect the child from a false allegation that puts the family in front of the Volturi."",
  ",254536,10,1,5.5,PG-13,2012-11-16," seeing the future,mind reading,false accusation,teen movie,vampire",1H55M,"""Adventure""","""Drama""","""Fantasy""","""KristenStewart""","""RobertPattinson""","""TaylorLautner""","""BillCondon""",,,"""MelissaRosenberg""","""StephenieMeyer""",
89,tt1055369,Transformers: Revenge of the Fallen,836303693,402111870,434191823,2009,""": ""Sam Witwicky leaves the Autobots behind for a normal life. But when his mind is filled with cryptic symbols, the Decepticons target him and he is dragged back into the Transformers&apos; war."",
  ",414876,10,1,5.9,PG-13,2009-06-24," optimus prime character,megatron character,toaster,ratchet character,evil robot",2H29M,"""Action""","""Adventure""","""Sci-Fi""","""ShiaLaBeouf""","""MeganFox""","""JoshDuhamel""","""MichaelBay""",,,"""EhrenKruger""","""RobertoOrci""","""AlexKurtzman"""
90,tt0145487,Spider-Man,825025036,407022860,418002176,2002,""": ""After being bitten by a genetically-modified spider, a shy teenager gains spider-like abilities that he uses to fight injustice as a masked superhero and face a vengeful enemy."",
  ",839542,10,1,7.4,PG-13,2002-05-03," superhero,peter parker character,ben parker character,spider man character,superhero action",2H1M,"""Action""","""Adventure""","""Sci-Fi""","""TobeyMaguire""","""KirstenDunst""","""WillemDafoe""","""SamRaimi""",,,"""StanLee""","""SteveDitko""","""DavidKoepp"""
91,tt0451279,Wonder Woman,822854286,412845172,410009114,2017,""": null,
  ",674412,10,1,7.4,PG-13,2017-06-02," anti war,superhero,world war one,historical fiction,female scientist",2H21M,"""Action""","""Adventure""","""Fantasy""","""GalGadot""","""ChrisPine""","""RobinWright""","""PattyJenkins""",,,"""AllanHeinberg""","""ZackSnyder""","""JasonFuchs"""
92,tt13364790,"Hi, Mom",822009764,0,822009764,2021,""": null,
  ",2488,10,1,7.0,null,2021-02-12," null,
  duration",nan,"""Comedy""","""Romance""",,"""LingJia""","""XiaofeiZhang""","""TengShen""","""LingJia""",,,"""YuBu""","""YupengGuo""","""LingJia"""
93,tt0116629,Independence Day,817400891,306169268,511231623,1996,""": ""The aliens are coming and their goal is to invade and destroy Earth. Fighting superior technology, mankind&apos;s best weapon is the will to survive."",
  ",586569,10,1,7.0,PG-13,1996-07-03," exotic dancer,product placement,fourth of july,alien fighter craft,saving the world mission",2H25M,"""Action""","""Adventure""","""Sci-Fi""","""WillSmith""","""BillPullman""","""JeffGoldblum""","""RolandEmmerich""",,,"""DeanDevlin""","""RolandEmmerich""",
94,tt2380307,Coco,814337054,210460015,603877039,2017,""": ""Aspiring musician Miguel, confronted with his family&apos;s ancestral ban on music, enters the Land of the Dead to find his great-great-grandfather, a legendary singer."",
  ",533987,10,1,8.4,PG,2017-11-22," mexico,afterlife,musician,death,day of the dead",1H45M,"""Animation""","""Adventure""","""Comedy""","""AnthonyGonzalez""","""GaelGarc\\u00edaBernal""","""BenjaminBratt""","""LeeUnkrich""","""AdrianMolina""",,"""LeeUnkrich""","""JasonKatz""","""MatthewAldrich"""
95,tt3183660,Fantastic Beasts and Where to Find Them,814044001,234037575,580006426,2016,""": null,
  ",488353,10,1,7.2,PG-13,2016-11-18," magic,wizard,suitcase,based on novel,new york city",2H12M,"""Adventure""","""Family""","""Fantasy""","""EddieRedmayne""","""KatherineWaterston""","""AlisonSudol""","""DavidYates""",,,"""J.K.Rowling""",,
